"region","kön","utbildningsnivå","bakgrundsvariabel","år","Andel förvärvsarbetande (ny definition från och med 2019)"
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2013",25.3
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2014",25.2
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2015",27.9
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2016",30.2
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2017",30
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2018",26.7
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2019",29
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2020",33.9
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2021",39.6
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2010",40.5
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2011",40.8
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2012",40.3
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2013",40.5
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2014",41.9
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2015",44.8
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2016",48.2
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2017",48.9
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2018",50.9
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2019",51.2
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2020",46.7
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2021",48.9
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2010",62.2
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2011",63.3
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2012",63.8
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2013",63.9
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2014",65.4
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2015",66.6
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2016",67.9
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2017",69
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2018",69.8
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2019",70.5
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2020",69.1
"Värmlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2021",70.7
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2010",15.3
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2011",20
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2012",20.2
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2013",17.8
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2014",14.8
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2015",14.5
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2016",15.7
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2017",19.4
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2018",25.6
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2019",33.1
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2020",38.4
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2021",40.8
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2010",30.6
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2011",31.6
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2012",30.2
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2013",32.3
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2014",36.3
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2015",35.2
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2016",36.9
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2017",38.5
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2018",38.9
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2019",41.6
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2020",44.3
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2021",52.2
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2010",44.1
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2011",44.9
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2012",45.1
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2013",44.8
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2014",45
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2015",50.1
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2016",53.4
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2017",56.7
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2018",58.2
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2019",58.3
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2020",54.3
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2021",57.6
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2010",63.6
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2011",65
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2012",65.9
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2013",66.1
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2014",67.2
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2015",68.5
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2016",70.1
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2017",70.7
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2018",71.2
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2019",71.3
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2020",69.8
"Örebro län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2021",71.5
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2010",22.3
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2011",27.6
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2012",29.6
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2013",24.1
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2014",18
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2015",17.6
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2016",19.6
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2017",26.9
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2018",37.5
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2019",42.5
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2020",50.7
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2021",56.8
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2010",37
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2011",42.2
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2012",38.1
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2013",39.8
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2014",47
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2015",44.1
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2016",43.5
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2017",44.8
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2018",47.8
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2019",52.4
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2020",55.3
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2021",65.3
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2010",51.2
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2011",52
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2012",52
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2013",52.1
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2014",52.1
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2015",57.3
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2016",61.1
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2017",63.9
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2018",65.3
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2019",64.9
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2020",61.5
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2021",66
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2010",64.7
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2011",67
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2012",67.1
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2013",67.3
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2014",68.2
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2015",69.2
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2016",70.9
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2017",71.5
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2018",72.1
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2019",71.8
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2020",70.3
"Örebro län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2021",72.6
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2010",8.5
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2011",11.4
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2012",10.5
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2013",11
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2014",10.5
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2015",10.3
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2016",10.7
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2017",10.9
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2018",14.6
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2019",22.9
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2020",24.4
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2021",24.5
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2010",24.4
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2011",22.4
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2012",22.6
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2013",23.8
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2014",25.3
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2015",25.8
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2016",28.5
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2017",30.2
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2018",27.3
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2019",29
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2020",33.3
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2021",37.8
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2010",37.6
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2011",38.4
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2012",38.8
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2013",38.1
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2014",38.2
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2015",42.8
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2016",45.7
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2017",49.2
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2018",50.3
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2019",50.4
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2020",45.5
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2021",47.7
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2010",62.6
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2011",63.1
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2012",64.7
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2013",65
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2014",66.2
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2015",67.9
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2016",69.4
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2017",70
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2018",70.3
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2019",70.8
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2020",69.3
"Örebro län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2021",70.4
"Västmanlands län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2010",15.2
"Västmanlands län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2011",21.1
"Västmanlands län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2012",22.4
"Västmanlands län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2013",19.2
